px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.46072	-9.05917	-2.92634	2.00962	-0.082707	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.27293
9.4926	-9.21483	-2.95315	1.96668	-0.140592	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	2.23278e-314
9.50178	-9.34479	-2.632	1.88918	-0.301215	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	4.35058
9.5593	-9.46486	-2.6083	1.8944	-0.268807	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	2.23278e-314
9.60829	-9.60319	-2.64716	1.88726	-0.250586	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0601675
9.64274	-9.7476	-2.65714	1.86224	-0.267172	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	2.23278e-314
9.70233	-9.89706	-2.78507	1.87656	-0.199262	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.669388
9.74537	-10.0436	-2.78717	1.86416	-0.201364	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	2.23278e-314
9.7545	-10.1715	-2.59073	1.80735	-0.306377	9.69256	-10.1336	9.75	-10.2	0	-2.73106	1.57006
9.7702	-10.3244	-2.61694	1.76959	-0.337253	9.75264	-10.3488	9.75	-10.35	0	-2.73105	2.23278e-314
9.84633	-10.476	-2.91469	1.83782	-0.138369	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.44211
9.86321	-10.6317	-2.94322	1.80583	-0.175213	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	2.23278e-314
9.88083	-10.7676	-2.87338	1.77558	-0.223454	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.282819
9.88376	-10.9288	-2.91326	1.73348	-0.269349	9.85033	-10.9603	9.85	-10.95	0	-3.00048	2.23278e-314
9.83854	-11.0515	-2.58401	1.60511	-0.540077	9.91881	-11.1448	9.85	-11.05	0	-1.9956	7.31718
9.84996	-11.1696	-2.56339	1.59063	-0.521638	9.86057	-11.1502	9.85	-11.15	0	-1.99559	2.23278e-314
9.85538	-11.3096	-2.58622	1.57298	-0.496042	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.0642039
9.84846	-11.4515	-2.58942	1.54148	-0.502115	9.83839	-11.4483	9.85	-11.45	0	-2.73182	2.23278e-314
9.84281	-11.5819	-2.60482	1.5195	-0.492426	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0273547
9.80558	-11.7292	-2.65277	1.4644	-0.535411	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	2.23278e-314
9.81033	-11.8835	-2.74524	1.48135	-0.426522	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.786959
9.78094	-12.0405	-2.76929	1.4444	-0.445408	9.75861	-12.0491	9.75	-12.05	0	-2.73085	2.23278e-314
9.70223	-12.1667	-2.56883	1.31218	-0.695324	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	3.79533
9.62609	-12.3233	-2.63877	1.23836	-0.744535	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	2.23278e-314
9.48127	-12.4382	-2.48148	1.01311	-1.1706	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	7.78756
9.38742	-12.5538	-2.50716	0.933399	-1.19094	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	2.23278e-314
9.33045	-12.666	-2.50129	0.923993	-1.06229	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.57939
9.24621	-12.7653	-2.48414	0.865476	-1.06345	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	2.23278e-314
9.06502	-12.8278	-2.46799	0.609315	-1.53282	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	8.81682
8.91221	-12.9194	-2.56832	0.505887	-1.55084	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	2.23278e-314
8.79124	-12.9778	-2.58569	0.42061	-1.56734	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0.0328238
8.66146	-13.0301	-2.61126	0.33951	-1.56736	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	2.23278e-314
8.52378	-13.0706	-2.61039	0.253095	-1.56587	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0.026545
8.36845	-13.1139	-2.66031	0.171491	-1.55314	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	2.23278e-314
8.25672	-13.156	-2.51475	0.155789	-1.37243	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	1.83725
8.0968	-13.1925	-2.58515	0.0924246	-1.34693	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	2.23278e-314
7.94903	-13.1963	-2.61013	0.00829759	-1.37126	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.0705588
7.78598	-13.209	-2.66762	-0.0539117	-1.34727	7.75593	-13.2425	7.75	-13.25	-2.72673	0	2.23278e-314
7.63875	-13.1975	-2.65555	-0.121812	-1.32685	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.173893
7.47522	-13.1934	-2.70887	-0.17723	-1.29806	7.44992	-13.2329	7.45	-13.25	-2.72991	0	2.23278e-314
7.29258	-13.1239	-2.9773	-0.323703	-1.50186	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	3.61302
7.10255	-13.0974	-3.06489	-0.371168	-1.44534	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	2.23278e-314
6.99424	-13.1006	-2.60593	-0.342728	-1.15084	6.90569	-13.1515	6.9	-13.15	-2.72312	0	8.91354
6.80865	-13.0831	-2.71275	-0.359273	-1.07499	6.73255	-13.1364	6.75	-13.15	-2.72312	0	2.23278e-314
6.69641	-13.086	-2.50701	-0.339345	-0.898775	6.69426	-13.3705	6.6	-13.15	-3.00475	0	3.42647
6.51936	-13.0803	-2.62491	-0.327786	-0.810499	6.42749	-13.1436	6.45	-13.15	-3.00472	0	2.23278e-314
6.39753	-13.052	-2.59106	-0.348711	-0.769341	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.365098
6.26363	-13.0196	-2.61614	-0.370616	-0.745249	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	2.23278e-314
6.13109	-12.9739	-2.62035	-0.406499	-0.741609	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.384858
5.98135	-12.9255	-2.65706	-0.429989	-0.715698	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	2.23278e-314
5.84657	-12.8657	-2.6593	-0.464177	-0.706066	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.0293306
5.68883	-12.8151	-2.71182	-0.475207	-0.664906	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	2.23278e-314
5.5521	-12.7237	-2.84291	-0.548413	-0.758014	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.937252
5.42599	-12.6425	-2.83175	-0.591953	-0.761347	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	2.23278e-314
5.29377	-12.5374	-2.9487	-0.65867	-0.826021	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.650065
5.14867	-12.4448	-2.97992	-0.686251	-0.798692	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	2.23278e-314
5.03524	-12.3683	-2.85027	-0.704955	-0.741137	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.21057
4.93506	-12.2547	-2.83036	-0.764933	-0.76994	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	2.23278e-314
4.81176	-12.1167	-3.04453	-0.833981	-0.842051	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.52896
4.72487	-11.9798	-3.02066	-0.904787	-0.879574	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	2.23278e-314
4.65943	-11.8793	-2.6773	-0.944878	-0.834166	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.58325
4.61574	-11.7487	-2.635	-1.02952	-0.895382	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	2.23278e-314
4.54323	-11.6189	-2.68813	-1.08145	-0.902231	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.154467
4.50603	-11.4732	-2.67617	-1.1652	-0.954624	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	2.23278e-314
4.39964	-11.2847	-3.17855	-1.18674	-0.903554	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	6.96448
4.38413	-11.1027	-3.17295	-1.28947	-0.986053	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	2.23278e-314
4.44534	-10.9884	-2.52106	-1.45579	-1.19735	4.46178	-10.9843	4.45	-10.95	0	1.81804	12.5118
4.43774	-10.8538	-2.51625	-1.52431	-1.2019	4.4464	-10.8663	4.45	-10.85	0	1.81805	2.23278e-314
4.4837	-10.7515	-2.28094	-1.65294	-1.32971	4.60972	-11.1274	4.45	-10.75	0	1.81614	3.47012
4.47718	-10.6341	-2.26943	-1.70175	-1.29342	4.43858	-10.6346	4.45	-10.65	0	1.81614	2.23278e-314
4.3923	-10.4619	-2.75573	-1.57676	-0.889258	4.43099	-10.4242	4.45	-10.45	0	3.6396	12.394
4.41974	-10.2943	-2.79874	-1.65194	-0.926605	4.44616	-10.2449	4.45	-10.25	0	3.6396	2.23278e-314
4.45653	-10.1473	-2.7465	-1.73429	-0.987854	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.252203
4.5143	-9.98335	-2.79757	-1.81989	-1.03287	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	2.23278e-314
4.52485	-9.83171	-2.90503	-1.81411	-0.904022	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.05679
4.5947	-9.67812	-2.96113	-1.88985	-0.946426	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	2.23278e-314
4.70262	-9.53678	-2.86486	-2.04137	-1.16844	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	2.54728
4.76278	-9.4148	-2.81826	-2.09236	-1.15147	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	2.23278e-314
4.79681	-9.28323	-2.84888	-2.0755	-0.982369	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	1.09938
4.89183	-9.15535	-2.89215	-2.14171	-1.00324	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	2.23278e-314
4.92641	-9.00212	-2.94418	-2.08098	-0.721654	5.03379	-9.03255	5	-9	0.908384	2.72514	3.45407
5.02609	-8.85469	-2.98752	-2.1312	-0.7338	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	2.23278e-314
5.15138	-8.74007	-2.94455	-2.24139	-0.903427	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	1.35314
5.25545	-8.62441	-2.93043	-2.29351	-0.906926	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	2.23278e-314
5.31927	-8.49245	-2.90387	-2.25797	-0.691397	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	1.72485
5.42716	-8.36889	-2.91671	-2.29746	-0.692753	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	2.23278e-314
5.53611	-8.25156	-2.91968	-2.33199	-0.680333	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.0447947
5.6473	-8.14501	-2.90445	-2.37132	-0.683319	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	2.23278e-314
5.76257	-8.04012	-2.89659	-2.40385	-0.664202	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.218319
5.86081	-7.94554	-2.83851	-2.43438	-0.659395	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	2.23278e-314
5.96227	-7.84338	-2.80279	-2.43556	-0.562544	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.49764
6.07083	-7.74956	-2.77679	-2.46409	-0.561005	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	2.23278e-314
6.12794	-7.61349	-2.68867	-2.3573	-0.196888	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	5.91694
6.24718	-7.48861	-2.75163	-2.3629	-0.187147	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	2.23278e-314
6.38391	-7.40586	-2.76143	-2.45395	-0.410033	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	2.34269
6.52179	-7.28902	-2.83597	-2.47338	-0.404126	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	2.23278e-314
6.65692	-7.2004	-2.86299	-2.52415	-0.482962	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.289977
6.77142	-7.12596	-2.81072	-2.55344	-0.488899	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	2.23278e-314
6.90257	-7.04245	-2.81555	-2.58226	-0.493472	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.00442457
7.04519	-6.95301	-2.85116	-2.60738	-0.488358	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	2.23278e-314
7.12671	-6.84635	-2.68386	-2.52769	-0.200051	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	4.09414
7.25075	-6.75472	-2.70112	-2.53512	-0.194116	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	2.23278e-314
7.34489	-6.64728	-2.6359	-2.47753	-0.0119378	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	1.61554
7.45989	-6.55232	-2.64782	-2.47496	-0.00712964	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	2.23278e-314
7.6146	-6.50489	-2.7302	-2.59853	-0.337089	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	4.97788
7.74131	-6.43436	-2.7172	-2.6205	-0.342012	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	2.23278e-314
7.85225	-6.35892	-2.64283	-2.61085	-0.26203	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.409303
7.96785	-6.30417	-2.59738	-2.63556	-0.278409	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	2.23278e-314
8.08479	-6.23401	-2.57054	-2.64023	-0.250267	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.0617071
8.21918	-6.1576	-2.60465	-2.64989	-0.242209	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	2.23278e-314
8.35376	-6.08601	-2.6505	-2.67246	-0.274572	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.236236
8.5064	-5.98957	-2.7381	-2.66836	-0.242234	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	2.23278e-314
8.60425	-5.88993	-2.58864	-2.59236	-0.0114217	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	2.82917
8.73685	-5.79259	-2.64357	-2.57757	0.0129417	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	2.23278e-314
8.87961	-5.72294	-2.70958	-2.61009	-0.0724553	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.59687
9.02848	-5.60813	-2.80622	-2.5884	-0.0335249	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	2.23278e-314
9.13461	-5.49937	-2.72037	-2.52173	0.138771	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	1.42657
9.25904	-5.38707	-2.76529	-2.49627	0.163991	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	2.23278e-314
9.3772	-5.2976	-2.7695	-2.49606	0.137106	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.217044
9.48005	-5.22798	-2.70193	-2.50025	0.119522	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	2.23278e-314
9.56245	-5.11268	-2.55973	-2.399	0.375051	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	3.91979
9.66581	-4.99591	-2.59688	-2.36424	0.3946	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	2.23278e-314
9.7638	-4.89215	-2.60277	-2.34415	0.384328	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.16373
9.86587	-4.77406	-2.63533	-2.31468	0.395629	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	2.23278e-314
9.96408	-4.66691	-2.64304	-2.29873	0.378852	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.0244148
10.0622	-4.55164	-2.65928	-2.27567	0.381908	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	2.23278e-314
10.229	-4.4868	-2.79382	-2.42229	-0.0420793	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	8.20698
10.3461	-4.3737	-2.81966	-2.41824	-0.0334508	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	2.23278e-314
10.3572	-4.24323	-2.44972	-2.23333	0.457996	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	13.2091
10.4459	-4.11166	-2.50763	-2.19594	0.476618	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	2.23278e-314
10.559	-4.02407	-2.55737	-2.26317	0.232065	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	2.82389
10.6508	-3.88964	-2.61315	-2.23651	0.251275	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	2.23278e-314
10.7396	-3.7689	-2.64264	-2.22861	0.224853	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.423188
10.8393	-3.61111	-2.74556	-2.19715	0.252497	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	2.23278e-314
10.884	-3.47313	-2.69994	-2.10378	0.45229	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	1.85613
10.9535	-3.31898	-2.78219	-2.06179	0.478922	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	2.23278e-314
11.069	-3.21757	-2.81217	-2.16483	0.137556	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.41565
11.1524	-3.0787	-2.83205	-2.15097	0.145505	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	2.23278e-314
11.1916	-2.93413	-2.73252	-2.05619	0.370682	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.48829
11.2616	-2.78003	-2.78004	-2.02666	0.383504	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	2.23278e-314
11.1909	-2.58334	-2.65481	-1.70386	1.18764	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	29.4208
11.1929	-2.45398	-2.64026	-1.63907	1.19393	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	2.23278e-314
11.2473	-2.37884	-2.40325	-1.72009	0.815181	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	6.29653
11.262	-2.22081	-2.46608	-1.66771	0.819933	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	2.23278e-314
11.313	-2.10178	-2.41583	-1.72979	0.530998	11.1623	-1.9797	11.3	-2	0.909855	2.72956	4.49852
11.3377	-1.92919	-2.52089	-1.69898	0.526116	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	2.23278e-314
